,year,country,word,frequency,count,freq_prop_headlines,word_len
2245292,2016,UK,birthday,70.0,22474,0.0031147103319391295,8
2245293,2017,UK,birthday,60.0,24852,0.0024142926122646064,8
2245294,2018,UK,birthday,59.0,25586,0.0023059485656218245,8
2245295,2019,UK,birthday,85.0,31008,0.0027412280701754384,8
2245296,2020,UK,birthday,0.0,360,0.0,8
2245297,2021,UK,birthday,1.0,3504,0.00028538812785388126,8
2246913,2005,UK,black,0.0,45,0.0,5
2246914,2006,UK,black,0.0,96,0.0,5
2246915,2007,UK,black,1.0,429,0.002331002331002331,5
2246916,2008,UK,black,3.0,1884,0.0015923566878980893,5
2246917,2009,UK,black,9.0,3456,0.0026041666666666665,5
2246918,2010,UK,black,6.0,4512,0.0013297872340425532,5
2246919,2011,UK,black,14.0,7191,0.0019468780419969406,5
2246920,2012,UK,black,47.0,11913,0.003945269873247712,5
2246921,2013,UK,black,46.0,17607,0.002612597262452434,5
2246922,2014,UK,black,61.0,20931,0.0029143375853996466,5
2246923,2015,UK,black,99.0,25431,0.003892886634422555,5
2246924,2016,UK,black,135.0,33711,0.004004627569636023,5
2246925,2017,UK,black,150.0,37278,0.004023821020441011,5
2246926,2018,UK,black,174.0,38379,0.0045337293832564685,5
2246927,2019,UK,black,174.0,46512,0.003740970072239422,5
2246928,2020,UK,black,0.0,540,0.0,5
2246929,2021,UK,black,0.0,5256,0.0,5
2253764,2005,UK,body,0.0,30,0.0,4
2253765,2006,UK,body,0.0,64,0.0,4
2253766,2007,UK,body,3.0,286,0.01048951048951049,4
2253767,2008,UK,body,6.0,1256,0.004777070063694267,4
2253768,2009,UK,body,3.0,2304,0.0013020833333333333,4
2253769,2010,UK,body,10.0,3008,0.003324468085106383,4
2253770,2011,UK,body,15.0,4794,0.0031289111389236545,4
2253771,2012,UK,body,35.0,7942,0.004406950390329891,4
2253772,2013,UK,body,48.0,11738,0.004089282671664679,4
2253773,2014,UK,body,66.0,13954,0.004729826573025656,4
2253774,2015,UK,body,82.0,16954,0.004836616727615902,4
2253775,2016,UK,body,101.0,22474,0.004494082050369315,4
2253776,2017,UK,body,137.0,24852,0.005512634798004185,4
2253777,2018,UK,body,138.0,25586,0.005393574611115454,4
2253778,2019,UK,body,154.0,31008,0.004966460268317854,4
2253779,2020,UK,body,0.0,360,0.0,4
2253780,2021,UK,body,1.0,3504,0.00028538812785388126,4
2257487,2005,UK,book,0.0,30,0.0,4
2257488,2006,UK,book,0.0,64,0.0,4
2257489,2007,UK,book,1.0,286,0.0034965034965034965,4
2257490,2008,UK,book,4.0,1256,0.0031847133757961785,4
2257491,2009,UK,book,3.0,2304,0.0013020833333333333,4
2257492,2010,UK,book,6.0,3008,0.0019946808510638296,4
2257493,2011,UK,book,18.0,4794,0.0037546933667083854,4
2257494,2012,UK,book,28.0,7942,0.0035255603122639136,4
2257495,2013,UK,book,40.0,11738,0.0034077355597205657,4
2257496,2014,UK,book,45.0,13954,0.0032248817543356744,4
2257497,2015,UK,book,46.0,16954,0.002713224017930872,4
2257498,2016,UK,book,60.0,22474,0.0026697517130906826,4
2257499,2017,UK,book,59.0,24852,0.0023740544020601963,4
2257500,2018,UK,book,70.0,25586,0.002735871179551317,4
2257501,2019,UK,book,75.0,31008,0.002418730650154799,4
2257502,2020,UK,book,0.0,360,0.0,4
2257503,2021,UK,book,0.0,3504,0.0,4
2262026,2005,UK,boy,0.0,90,0.0,3
2262027,2006,UK,boy,2.0,192,0.010416666666666666,3
2262028,2007,UK,boy,9.0,858,0.01048951048951049,3
2262029,2008,UK,boy,16.0,3768,0.004246284501061571,3
2262030,2009,UK,boy,13.0,6912,0.001880787037037037,3
2262031,2010,UK,boy,26.0,9024,0.002881205673758865,3
2262032,2011,UK,boy,30.0,14382,0.0020859407592824365,3
2262033,2012,UK,boy,82.0,23826,0.0034416184000671535,3
2262034,2013,UK,boy,113.0,35214,0.0032089509854035326,3
2262035,2014,UK,boy,126.0,41862,0.0030098896373799626,3
2262036,2015,UK,boy,161.0,50862,0.0031654280209193505,3
2262037,2016,UK,boy,229.0,67422,0.003396517457209813,3
2262038,2017,UK,boy,208.0,74556,0.002789849240839101,3
2262039,2018,UK,boy,221.0,76758,0.0028791787175278145,3
2262040,2019,UK,boy,220.0,93024,0.0023649810801513586,3
2262041,2020,UK,boy,0.0,1080,0.0,3
2262042,2021,UK,boy,2.0,10512,0.0001902587519025875,3
2262230,2005,UK,boyfriend,0.0,75,0.0,9
2262231,2006,UK,boyfriend,0.0,160,0.0,9
2262232,2007,UK,boyfriend,0.0,715,0.0,9
2262233,2008,UK,boyfriend,8.0,3140,0.0025477707006369425,9
2262234,2009,UK,boyfriend,17.0,5760,0.002951388888888889,9
2262235,2010,UK,boyfriend,19.0,7520,0.0025265957446808512,9
2262236,2011,UK,boyfriend,24.0,11985,0.002002503128911139,9
2262237,2012,UK,boyfriend,36.0,19855,0.0018131453034500127,9
2262238,2013,UK,boyfriend,62.0,29345,0.0021127960470267507,9
2262239,2014,UK,boyfriend,75.0,34885,0.002149921169557116,9
2262240,2015,UK,boyfriend,101.0,42385,0.0023829184853132006,9
2262241,2016,UK,boyfriend,149.0,56185,0.0026519533683367446,9
2262242,2017,UK,boyfriend,143.0,62130,0.0023016256236922583,9
2262243,2018,UK,boyfriend,164.0,63965,0.00256390213397952,9
2262244,2019,UK,boyfriend,174.0,77520,0.002244582043343653,9
2262245,2020,UK,boyfriend,2.0,900,0.0022222222222222222,9
2262246,2021,UK,boyfriend,1.0,8760,0.00011415525114155251,9
2265732,2005,UK,break,0.0,30,0.0,5
2265733,2006,UK,break,0.0,64,0.0,5
2265734,2007,UK,break,0.0,286,0.0,5
2265735,2008,UK,break,3.0,1256,0.0023885350318471337,5
2265736,2009,UK,break,10.0,2304,0.004340277777777778,5
2265737,2010,UK,break,12.0,3008,0.003989361702127659,5
2265738,2011,UK,break,23.0,4794,0.004797663746349603,5
2265739,2012,UK,break,32.0,7942,0.004029211785444472,5
2265740,2013,UK,break,45.0,11738,0.003833702504685636,5
2265741,2014,UK,break,62.0,13954,0.004443170417084707,5
2265742,2015,UK,break,53.0,16954,0.003126105933702961,5
2265743,2016,UK,break,96.0,22474,0.004271602740945092,5
2265744,2017,UK,break,123.0,24852,0.004949299855142443,5
2265745,2018,UK,break,102.0,25586,0.003986555147346205,5
2265746,2019,UK,break,143.0,31008,0.00461171310629515,5
2265747,2020,UK,break,0.0,360,0.0,5
2265748,2021,UK,break,0.0,3504,0.0,5
2271903,2005,UK,brooklyn,0.0,30,0.0,8
2271904,2006,UK,brooklyn,0.0,64,0.0,8
2271905,2007,UK,brooklyn,0.0,286,0.0,8
2271906,2008,UK,brooklyn,0.0,1256,0.0,8
2271907,2009,UK,brooklyn,0.0,2304,0.0,8
2271908,2010,UK,brooklyn,0.0,3008,0.0,8
2271909,2011,UK,brooklyn,1.0,4794,0.00020859407592824363,8
2271910,2012,UK,brooklyn,1.0,7942,0.00012591286829513975,8
2271911,2013,UK,brooklyn,0.0,11738,0.0,8
2271912,2014,UK,brooklyn,2.0,13954,0.00014332807797047442,8
2271913,2015,UK,brooklyn,5.0,16954,0.00029491565412292085,8
2271914,2016,UK,brooklyn,6.0,22474,0.00026697517130906825,8
2271915,2017,UK,brooklyn,6.0,24852,0.00024142926122646064,8
2271916,2018,UK,brooklyn,3.0,25586,0.00011725162198077074,8
2271917,2019,UK,brooklyn,8.0,31008,0.00025799793601651185,8
2271918,2020,UK,brooklyn,0.0,360,0.0,8
2271919,2021,UK,brooklyn,0.0,3504,0.0,8
2285265,2005,UK,call,1.0,30,0.03333333333333333,4
2285266,2006,UK,call,0.0,64,0.0,4
2285267,2007,UK,call,1.0,286,0.0034965034965034965,4
2285268,2008,UK,call,4.0,1256,0.0031847133757961785,4
2285269,2009,UK,call,12.0,2304,0.005208333333333333,4
2285270,2010,UK,call,8.0,3008,0.0026595744680851063,4
2285271,2011,UK,call,13.0,4794,0.0027117229870671673,4
2285272,2012,UK,call,26.0,7942,0.0032737345756736337,4
2285273,2013,UK,call,35.0,11738,0.002981768614755495,4
2285274,2014,UK,call,79.0,13954,0.005661459079833739,4
2285275,2015,UK,call,71.0,16954,0.004187802288545476,4
2285276,2016,UK,call,106.0,22474,0.004716561359793539,4
2285277,2017,UK,call,137.0,24852,0.005512634798004185,4
2285278,2018,UK,call,160.0,25586,0.006253419838974439,4
2285279,2019,UK,call,188.0,31008,0.006062951496388029,4
2285280,2020,UK,call,1.0,360,0.002777777777777778,4
2285281,2021,UK,call,0.0,3504,0.0,4
2287764,2005,UK,cancer,0.0,30,0.0,6
2287765,2006,UK,cancer,0.0,64,0.0,6
2287766,2007,UK,cancer,1.0,286,0.0034965034965034965,6
2287767,2008,UK,cancer,4.0,1256,0.0031847133757961785,6
2287768,2009,UK,cancer,15.0,2304,0.006510416666666667,6
2287769,2010,UK,cancer,10.0,3008,0.003324468085106383,6
2287770,2011,UK,cancer,14.0,4794,0.002920317062995411,6
2287771,2012,UK,cancer,37.0,7942,0.004658776126920171,6
2287772,2013,UK,cancer,50.0,11738,0.004259669449650707,6
2287773,2014,UK,cancer,83.0,13954,0.005948115235774688,6
2287774,2015,UK,cancer,101.0,16954,0.0059572962132830014,6
2287775,2016,UK,cancer,143.0,22474,0.006362908249532793,6
2287776,2017,UK,cancer,144.0,24852,0.005794302269435055,6
2287777,2018,UK,cancer,157.0,25586,0.006136168216993669,6
2287778,2019,UK,cancer,136.0,31008,0.0043859649122807015,6
2287779,2020,UK,cancer,1.0,360,0.002777777777777778,6
2287780,2021,UK,cancer,0.0,3504,0.0,6
2290365,2005,UK,car,0.0,45,0.0,3
2290366,2006,UK,car,0.0,96,0.0,3
2290367,2007,UK,car,0.0,429,0.0,3
2290368,2008,UK,car,5.0,1884,0.002653927813163482,3
2290369,2009,UK,car,12.0,3456,0.003472222222222222,3
2290370,2010,UK,car,10.0,4512,0.002216312056737589,3
2290371,2011,UK,car,23.0,7191,0.0031984424975664023,3
2290372,2012,UK,car,29.0,11913,0.0024343154537060352,3
2290373,2013,UK,car,59.0,17607,0.0033509399670585563,3
2290374,2014,UK,car,85.0,20931,0.004060962209163442,3
2290375,2015,UK,car,100.0,25431,0.003932208721638944,3
2290376,2016,UK,car,157.0,33711,0.004657233543947079,3
2290377,2017,UK,car,184.0,37278,0.0049358871184076395,3
2290378,2018,UK,car,202.0,38379,0.00526329503113682,3
2290379,2019,UK,car,286.0,46512,0.006148950808393533,3
2290380,2020,UK,car,0.0,540,0.0,3
2290381,2021,UK,car,6.0,5256,0.001141552511415525,3
2294632,2005,UK,case,0.0,30,0.0,4
2294633,2006,UK,case,1.0,64,0.015625,4
2294634,2007,UK,case,1.0,286,0.0034965034965034965,4
2294635,2008,UK,case,3.0,1256,0.0023885350318471337,4
2294636,2009,UK,case,3.0,2304,0.0013020833333333333,4
2294637,2010,UK,case,10.0,3008,0.003324468085106383,4
2294638,2011,UK,case,20.0,4794,0.004171881518564873,4
2294639,2012,UK,case,22.0,7942,0.002770083102493075,4
2294640,2013,UK,case,30.0,11738,0.0025558016697904244,4
2294641,2014,UK,case,25.0,13954,0.0017916009746309302,4
2294642,2015,UK,case,25.0,16954,0.0014745782706146041,4
2294643,2016,UK,case,46.0,22474,0.0020468096467028568,4
2294644,2017,UK,case,44.0,24852,0.0017704812489940447,4
2294645,2018,UK,case,38.0,25586,0.0014851872117564292,4
2294646,2019,UK,case,41.0,31008,0.0013222394220846233,4
2294647,2020,UK,case,0.0,360,0.0,4
2294648,2021,UK,case,0.0,3504,0.0,4
2299562,2005,UK,celebrate,0.0,30,0.0,9
2299563,2006,UK,celebrate,0.0,64,0.0,9
2299564,2007,UK,celebrate,0.0,286,0.0,9
2299565,2008,UK,celebrate,0.0,1256,0.0,9
2299566,2009,UK,celebrate,2.0,2304,0.0008680555555555555,9
2299567,2010,UK,celebrate,3.0,3008,0.0009973404255319148,9
2299568,2011,UK,celebrate,10.0,4794,0.0020859407592824365,9
2299569,2012,UK,celebrate,23.0,7942,0.0028959959707882147,9
2299570,2013,UK,celebrate,32.0,11738,0.0027261884477764527,9
2299571,2014,UK,celebrate,34.0,13954,0.0024365773254980652,9
2299572,2015,UK,celebrate,33.0,16954,0.0019464433172112776,9
2299573,2016,UK,celebrate,53.0,22474,0.0023582806798967695,9
2299574,2017,UK,celebrate,62.0,24852,0.002494769032673427,9
2299575,2018,UK,celebrate,83.0,25586,0.0032439615414679903,9
2299576,2019,UK,celebrate,84.0,31008,0.0027089783281733747,9
2299577,2020,UK,celebrate,0.0,360,0.0,9
2299578,2021,UK,celebrate,0.0,3504,0.0,9
2305512,2005,UK,change,0.0,30,0.0,6
2305513,2006,UK,change,0.0,64,0.0,6
2305514,2007,UK,change,0.0,286,0.0,6
2305515,2008,UK,change,2.0,1256,0.0015923566878980893,6
2305516,2009,UK,change,4.0,2304,0.001736111111111111,6
2305517,2010,UK,change,5.0,3008,0.0016622340425531915,6
2305518,2011,UK,change,12.0,4794,0.0025031289111389237,6
2305519,2012,UK,change,23.0,7942,0.0028959959707882147,6
2305520,2013,UK,change,38.0,11738,0.0032373487817345375,6
2305521,2014,UK,change,50.0,13954,0.0035832019492618604,6
2305522,2015,UK,change,68.0,16954,0.004010852896071723,6
2305523,2016,UK,change,77.0,22474,0.0034261813651330427,6
2305524,2017,UK,change,106.0,24852,0.004265250281667471,6
2305525,2018,UK,change,130.0,25586,0.005080903619166732,6
2305526,2019,UK,change,153.0,31008,0.004934210526315789,6
2305527,2020,UK,change,0.0,360,0.0,6
2305528,2021,UK,change,1.0,3504,0.00028538812785388126,6
2306957,2005,UK,charge,1.0,30,0.03333333333333333,6
2306958,2006,UK,charge,2.0,64,0.03125,6
2306959,2007,UK,charge,4.0,286,0.013986013986013986,6
2306960,2008,UK,charge,6.0,1256,0.004777070063694267,6
2306961,2009,UK,charge,4.0,2304,0.001736111111111111,6
2306962,2010,UK,charge,13.0,3008,0.004321808510638298,6
2306963,2011,UK,charge,19.0,4794,0.003963287442636629,6
2306964,2012,UK,charge,33.0,7942,0.004155124653739612,6
2306965,2013,UK,charge,44.0,11738,0.0037485091156926223,6
2306966,2014,UK,charge,60.0,13954,0.004299842339114232,6
2306967,2015,UK,charge,67.0,16954,0.003951869765247139,6
2306968,2016,UK,charge,73.0,22474,0.003248197917593664,6
2306969,2017,UK,charge,69.0,24852,0.0027764365041042975,6
2306970,2018,UK,charge,123.0,25586,0.0048073165012116,6
2306971,2019,UK,charge,175.0,31008,0.0056437048503611975,6
2306972,2020,UK,charge,1.0,360,0.002777777777777778,6
2306973,2021,UK,charge,4.0,3504,0.001141552511415525,6
2314233,2005,UK,child,0.0,45,0.0,5
2314234,2006,UK,child,0.0,96,0.0,5
2314235,2007,UK,child,3.0,429,0.006993006993006993,5
2314236,2008,UK,child,23.0,1884,0.012208067940552018,5
2314237,2009,UK,child,25.0,3456,0.007233796296296296,5
2314238,2010,UK,child,23.0,4512,0.005097517730496454,5
2314239,2011,UK,child,35.0,7191,0.004867195104992351,5
2314240,2012,UK,child,71.0,11913,0.005959875765969949,5
2314241,2013,UK,child,104.0,17607,0.005906741636848981,5
2314242,2014,UK,child,134.0,20931,0.006401987482681191,5
2314243,2015,UK,child,146.0,25431,0.005741024733592859,5
2314244,2016,UK,child,199.0,33711,0.005903117676722731,5
2314245,2017,UK,child,219.0,37278,0.005874778689843875,5
2314246,2018,UK,child,229.0,38379,0.005966804763021444,5
2314247,2019,UK,child,297.0,46512,0.006385448916408669,5
2314248,2020,UK,child,0.0,540,0.0,5
2314249,2021,UK,child,1.0,5256,0.0001902587519025875,5
2322631,2005,UK,city,0.0,30,0.0,4
2322632,2006,UK,city,0.0,64,0.0,4
2322633,2007,UK,city,2.0,286,0.006993006993006993,4
2322634,2008,UK,city,3.0,1256,0.0023885350318471337,4
2322635,2009,UK,city,2.0,2304,0.0008680555555555555,4
2322636,2010,UK,city,4.0,3008,0.0013297872340425532,4
2322637,2011,UK,city,8.0,4794,0.001668752607425949,4
2322638,2012,UK,city,13.0,7942,0.0016368672878368168,4
2322639,2013,UK,city,27.0,11738,0.002300221502811382,4
2322640,2014,UK,city,45.0,13954,0.0032248817543356744,4
2322641,2015,UK,city,68.0,16954,0.004010852896071723,4
2322642,2016,UK,city,65.0,22474,0.002892231022514906,4
2322643,2017,UK,city,48.0,24852,0.001931434089811685,4
2322644,2018,UK,city,69.0,25586,0.002696787305557727,4
2322645,2019,UK,city,87.0,31008,0.0028057275541795664,4
2322646,2020,UK,city,0.0,360,0.0,4
2322647,2021,UK,city,1.0,3504,0.00028538812785388126,4
2323175,2005,UK,claim,0.0,30,0.0,5
2323176,2006,UK,claim,0.0,64,0.0,5
2323177,2007,UK,claim,2.0,286,0.006993006993006993,5
2323178,2008,UK,claim,3.0,1256,0.0023885350318471337,5
2323179,2009,UK,claim,32.0,2304,0.013888888888888888,5
2323180,2010,UK,claim,31.0,3008,0.010305851063829786,5
2323181,2011,UK,claim,33.0,4794,0.00688360450563204,5
2323182,2012,UK,claim,39.0,7942,0.004910601863510451,5
2323183,2013,UK,claim,64.0,11738,0.005452376895552905,5
2323184,2014,UK,claim,87.0,13954,0.006234771391715637,5
2323185,2015,UK,claim,128.0,16954,0.007549840745546774,5
2323186,2016,UK,claim,163.0,22474,0.007252825487229687,5
2323187,2017,UK,claim,197.0,24852,0.007926927410268791,5
2323188,2018,UK,claim,202.0,25586,0.00789494254670523,5
2323189,2019,UK,claim,304.0,31008,0.00980392156862745,5
2323190,2020,UK,claim,1.0,360,0.002777777777777778,5
2323191,2021,UK,claim,0.0,3504,0.0,5
2326473,2005,UK,clinton,0.0,30,0.0,7
2326474,2006,UK,clinton,0.0,64,0.0,7
2326475,2007,UK,clinton,0.0,286,0.0,7
2326476,2008,UK,clinton,0.0,1256,0.0,7
2326477,2009,UK,clinton,1.0,2304,0.00043402777777777775,7
2326478,2010,UK,clinton,2.0,3008,0.0006648936170212766,7
2326479,2011,UK,clinton,4.0,4794,0.0008343763037129745,7
2326480,2012,UK,clinton,10.0,7942,0.0012591286829513977,7
2326481,2013,UK,clinton,16.0,11738,0.0013630942238882263,7
2326482,2014,UK,clinton,24.0,13954,0.001719936935645693,7
2326483,2015,UK,clinton,31.0,16954,0.0018284770555621092,7
2326484,2016,UK,clinton,97.0,22474,0.004316098602829937,7
2326485,2017,UK,clinton,21.0,24852,0.0008450024142926122,7
2326486,2018,UK,clinton,13.0,25586,0.0005080903619166732,7
2326487,2019,UK,clinton,14.0,31008,0.00045149638802889576,7
2326488,2020,UK,clinton,0.0,360,0.0,7
2326489,2021,UK,clinton,0.0,3504,0.0,7
2334174,2005,UK,come,0.0,30,0.0,4
2334175,2006,UK,come,0.0,64,0.0,4
2334176,2007,UK,come,0.0,286,0.0,4
2334177,2008,UK,come,4.0,1256,0.0031847133757961785,4
2334178,2009,UK,come,5.0,2304,0.002170138888888889,4
2334179,2010,UK,come,4.0,3008,0.0013297872340425532,4
2334180,2011,UK,come,11.0,4794,0.00229453483521068,4
2334181,2012,UK,come,32.0,7942,0.004029211785444472,4
2334182,2013,UK,come,40.0,11738,0.0034077355597205657,4
2334183,2014,UK,come,47.0,13954,0.003368209832306149,4
2334184,2015,UK,come,54.0,16954,0.003185089064527545,4
2334185,2016,UK,come,79.0,22474,0.003515173088902732,4
2334186,2017,UK,come,99.0,24852,0.0039835828102366,4
2334187,2018,UK,come,91.0,25586,0.0035566325334167124,4
2334188,2019,UK,come,110.0,31008,0.003547471620227038,4
2334189,2020,UK,come,0.0,360,0.0,4
2334190,2021,UK,come,1.0,3504,0.00028538812785388126,4
2345037,2005,UK,cop,1.0,30,0.03333333333333333,3
2345038,2006,UK,cop,1.0,64,0.015625,3
2345039,2007,UK,cop,2.0,286,0.006993006993006993,3
2345040,2008,UK,cop,2.0,1256,0.0015923566878980893,3
2345041,2009,UK,cop,3.0,2304,0.0013020833333333333,3
2345042,2010,UK,cop,0.0,3008,0.0,3
2345043,2011,UK,cop,2.0,4794,0.00041718815185648727,3
2345044,2012,UK,cop,2.0,7942,0.0002518257365902795,3
2345045,2013,UK,cop,8.0,11738,0.0006815471119441132,3
2345046,2014,UK,cop,11.0,13954,0.0007883044288376093,3
2345047,2015,UK,cop,27.0,16954,0.0015925445322637725,3
2345048,2016,UK,cop,26.0,22474,0.0011568924090059624,3
2345049,2017,UK,cop,26.0,24852,0.0010461934653146628,3
2345050,2018,UK,cop,52.0,25586,0.0020323614476666927,3
2345051,2019,UK,cop,77.0,31008,0.002483230134158927,3
2345052,2020,UK,cop,2.0,360,0.005555555555555556,3
2345053,2021,UK,cop,2.0,3504,0.0005707762557077625,3
2353265,2005,UK,crash,0.0,30,0.0,5
2353266,2006,UK,crash,0.0,64,0.0,5
2353267,2007,UK,crash,3.0,286,0.01048951048951049,5
2353268,2008,UK,crash,7.0,1256,0.005573248407643312,5
2353269,2009,UK,crash,8.0,2304,0.003472222222222222,5
2353270,2010,UK,crash,10.0,3008,0.003324468085106383,5
2353271,2011,UK,crash,16.0,4794,0.003337505214851898,5
2353272,2012,UK,crash,20.0,7942,0.0025182573659027953,5
2353273,2013,UK,crash,44.0,11738,0.0037485091156926223,5
2353274,2014,UK,crash,47.0,13954,0.003368209832306149,5
2353275,2015,UK,crash,73.0,16954,0.004305768550194644,5
2353276,2016,UK,crash,93.0,22474,0.004138115155290558,5
2353277,2017,UK,crash,113.0,24852,0.0045469177530983425,5
2353278,2018,UK,crash,125.0,25586,0.00488548424919878,5
2353279,2019,UK,crash,147.0,31008,0.004740712074303406,5
2353280,2020,UK,crash,0.0,360,0.0,5
2353281,2021,UK,crash,6.0,3504,0.0017123287671232876,5
2366117,2005,UK,dad,0.0,30,0.0,3
2366118,2006,UK,dad,0.0,64,0.0,3
2366119,2007,UK,dad,2.0,286,0.006993006993006993,3
2366120,2008,UK,dad,5.0,1256,0.003980891719745223,3
2366121,2009,UK,dad,8.0,2304,0.003472222222222222,3
2366122,2010,UK,dad,6.0,3008,0.0019946808510638296,3
2366123,2011,UK,dad,12.0,4794,0.0025031289111389237,3
2366124,2012,UK,dad,21.0,7942,0.002644170234197935,3
2366125,2013,UK,dad,27.0,11738,0.002300221502811382,3
2366126,2014,UK,dad,32.0,13954,0.0022932492475275907,3
2366127,2015,UK,dad,48.0,16954,0.00283119027958004,3
2366128,2016,UK,dad,56.0,22474,0.0024917682655513037,3
2366129,2017,UK,dad,90.0,24852,0.0036214389183969096,3
2366130,2018,UK,dad,97.0,25586,0.003791135777378254,3
2366131,2019,UK,dad,121.0,31008,0.003902218782249742,3
2366132,2020,UK,dad,1.0,360,0.002777777777777778,3
2366133,2021,UK,dad,1.0,3504,0.00028538812785388126,3
2372203,2005,UK,date,0.0,30,0.0,4
2372204,2006,UK,date,0.0,64,0.0,4
2372205,2007,UK,date,1.0,286,0.0034965034965034965,4
2372206,2008,UK,date,2.0,1256,0.0015923566878980893,4
2372207,2009,UK,date,4.0,2304,0.001736111111111111,4
2372208,2010,UK,date,1.0,3008,0.0003324468085106383,4
2372209,2011,UK,date,10.0,4794,0.0020859407592824365,4
2372210,2012,UK,date,13.0,7942,0.0016368672878368168,4
2372211,2013,UK,date,41.0,11738,0.0034929289487135797,4
2372212,2014,UK,date,42.0,13954,0.0030098896373799626,4
2372213,2015,UK,date,49.0,16954,0.002890173410404624,4
2372214,2016,UK,date,61.0,22474,0.002714247574975527,4
2372215,2017,UK,date,117.0,24852,0.004707870593915983,4
2372216,2018,UK,date,104.0,25586,0.004064722895333385,4
2372217,2019,UK,date,118.0,31008,0.00380546955624355,4
2372218,2020,UK,date,0.0,360,0.0,4
